e_t,e,e_d,s_t,s,s_d
985,1606.98355,-1.40945,1611,865.57435,-1
985.9955302,1605.5804,0,1612,864.6094,-1
986,1605.5804,-1.40875,1613,863.64515,-1
986.995528,1604.17795,0,1614,862.6816,-1
987,1604.17795,-1.40805,1615,861.71875,-1
987.9955257,1602.7762,0,1616,860.7566,-1
988,1602.7762,-1.40735,1617,859.79515,-1
988.9955235,1601.37515,0,1618,858.8344,-1
989,1601.37515,-1.40665,1619,857.87435,-1
989.9955213,1599.9748,0,1620,856.915,-1
990,1599.9748,-1.40595,1621,855.95635,-1
990.995519,1598.57515,0,1622,854.9984,-1
991,1598.57515,-1.40525,1623,854.04115,-1
991.9955168,1597.1762,0,1624,853.0846,-1
992,1597.1762,-1.40455,1625,852.12875,-1
992.9955146,1595.77795,0,1626,851.1736,-1
993,1595.77795,-1.40385,1627,850.21915,-1
993.9955123,1594.3804,0,1628,849.2654,-1
994,1594.3804,-1.40315,1629,848.31235,-1
994.9955101,1592.98355,0,1630,847.36,-1
995,1592.98355,-1.40245,1631,846.40835,-1
995.9955079,1591.5874,0,1632,845.4574,-1
996,1591.5874,-1.40175,1633,844.50715,-1
996.9955056,1590.19195,0,1634,843.5576,-1
997,1590.19195,-1.40105,1635,842.60875,-1
997.9955034,1588.7972,0,1636,841.6606,-1
998,1588.7972,-1.40035,1637,840.71315,-1
998.9955011,1587.40315,0,1638,839.7664,-1
999,1587.40315,-1.39965,1639,838.82035,-1
999.9954989,1586.0098,0,1640,837.875,-1
1000,1586.0098,-1.39895,1641,836.93035,-1
1000.995497,1584.61715,0,1642,835.9864,-1
1001,1584.61715,-1.39825,1643,835.04315,-1
1001.995494,1583.2252,0,1644,834.1006,-1
1002,1583.2252,-1.39755,1645,833.15875,-1
1002.995492,1581.83395,0,1646,832.2176,-1
1003,1581.83395,-1.39685,1647,831.27715,-1
1003.99549,1580.4434,0,1648,830.3374,-1
1004,1580.4434,-1.39615,1649,829.39835,-1
1004.995488,1579.05355,0,1650,828.46,-1
1005,1579.05355,-1.39545,1651,827.52235,-1
1005.995485,1577.6644,0,1652,826.5854,-1
1006,1577.6644,-1.39475,1653,825.64915,-1
1006.995483,1576.27595,0,1654,824.7136,-1
1007,1576.27595,-1.39405,1655,823.77875,-1
1007.995481,1574.8882,0,1656,822.8446,-1
1008,1574.8882,-1.39335,1657,821.91115,-1
1008.995479,1573.50115,0,1658,820.9784,-1
1009,1573.50115,-1.39265,1659,820.04635,-1
1009.995476,1572.1148,0,1660,819.115,-1
1010,1572.1148,-1.39195,1661,818.18435,-1
1010.995474,1570.72915,0,1662,817.2544,-1
1011,1570.72915,-1.39125,1663,816.32515,-1
1011.995472,1569.3442,0,1664,815.3966,-1
1012,1569.3442,-1.39055,1665,814.46875,-1
1012.995469,1567.95995,0,1666,813.5416,-1
1013,1567.95995,-1.38985,1667,812.61515,-1
1013.995467,1566.5764,0,1668,811.6894,-1
1014,1566.5764,-1.38915,1669,810.76435,-1
1014.995465,1565.19355,0,1670,809.84,-1
1015,1565.19355,-1.38845,1671,808.91635,-1
1015.995463,1563.8114,0,1672,807.9934,-1
1016,1563.8114,-1.38775,1673,807.07115,-1
1016.99546,1562.42995,0,1674,806.1496,-1
1017,1562.42995,-1.38705,1675,805.22875,-1
1017.995458,1561.0492,0,1676,804.3086,-1
1018,1561.0492,-1.38635,1677,803.38915,-1
1018.995456,1559.66915,0,1678,802.4704,-1
1019,1559.66915,-1.38565,1679,801.55235,-1
1019.995453,1558.2898,0,1680,800.635,-1
1020,1558.2898,-1.38495,1681,799.71835,-1
1020.995451,1556.91115,0,1682,798.8024,-1
1021,1556.91115,-1.38425,1683,797.88715,-1
1021.995449,1555.5332,0,1684,796.9726,-1
1022,1555.5332,-1.38355,1685,796.05875,-1
1022.995446,1554.15595,0,1686,795.1456,-1
1023,1554.15595,-1.38285,1687,794.23315,-1
1023.995444,1552.7794,0,1688,793.3214,-1
1024,1552.7794,-1.38215,1689,792.41035,-1
1024.995442,1551.40355,0,1690,791.5,-1
1025,1551.40355,-1.38145,1691,790.59035,-1
1025.99544,1550.0284,0,1692,789.6814,-1
1026,1550.0284,-1.38075,1693,788.77315,-1
1026.995437,1548.65395,0,1694,787.8656,-1
1027,1548.65395,-1.38005,1695,786.95875,-1
1027.995435,1547.2802,0,1696,786.0526,-1
1028,1547.2802,-1.37935,1697,785.14715,-1
1028.995433,1545.90715,0,1698,784.2424,-1
1029,1545.90715,-1.37865,1699,783.33835,-1
1029.99543,1544.5348,0,1700,782.435,-1
1030,1544.5348,-1.37795,1701,781.53235,-1
1030.995428,1543.16315,0,1702,780.6304,-1
1031,1543.16315,-1.37725,1703,779.72915,-1
1031.995426,1541.7922,0,1704,778.8286,-1
1032,1541.7922,-1.37655,1705,777.92875,-1
1032.995423,1540.42195,0,1706,777.0296,-1
1033,1540.42195,-1.37585,1707,776.13115,-1
1033.995421,1539.0524,0,1708,775.2334,-1
1034,1539.0524,-1.37515,1709,774.33635,-1
1034.995419,1537.68355,0,1710,773.44,-1
1035,1537.68355,-1.37445,1711,772.54435,-1
1035.995416,1536.3154,0,1712,771.6494,-1
1036,1536.3154,-1.37375,1713,770.75515,-1
1036.995414,1534.94795,0,1714,769.8616,-1
1037,1534.94795,-1.37305,1715,768.96875,-1
1037.995412,1533.5812,0,1716,768.0766,-1
1038,1533.5812,-1.37235,1717,767.18515,-1
1038.995409,1532.21515,0,1718,766.2944,-1
1039,1532.21515,-1.37165,1719,765.40435,-1
1039.995407,1530.8498,0,1720,764.515,-1
1040,1530.8498,-1.37095,1721,763.62635,-1
1040.995405,1529.48515,0,1722,762.7384,-1
1041,1529.48515,-1.37025,1723,761.85115,-1
1041.995402,1528.1212,0,1724,760.9646,-1
1042,1528.1212,-1.36955,1725,760.07875,-1
1042.9954,1526.75795,0,1726,759.1936,-1
1043,1526.75795,-1.36885,1727,758.30915,-1
1043.995398,1525.3954,0,1728,757.4254,-1
1044,1525.3954,-1.36815,1729,756.54235,-1
1044.995395,1524.03355,0,1730,755.66,-1
1045,1524.03355,-1.36745,1731,754.77835,-1
1045.995393,1522.6724,0,1732,753.8974,-1
1046,1522.6724,-1.36675,1733,753.01715,-1
1046.995391,1521.31195,0,1734,752.1376,-1
1047,1521.31195,-1.36605,1735,751.25875,-1
1047.995388,1519.9522,0,1736,750.3806,-1
1048,1519.9522,-1.36535,1737,749.50315,-1
1048.995386,1518.59315,0,1738,748.6264,-1
1049,1518.59315,-1.36465,1739,747.75035,-1
1049.995383,1517.2348,0,1740,746.875,-1
1050,1517.2348,-1.36395,1741,746.00035,-1
1050.995381,1515.87715,0,1742,745.1264,-1
1051,1515.87715,-1.36325,1743,744.25315,-1
1051.995379,1514.5202,0,1744,743.3806,-1
1052,1514.5202,-1.36255,1745,742.50875,-1
1052.995376,1513.16395,0,1746,741.6376,-1
1053,1513.16395,-1.36185,1747,740.76715,-1
1053.995374,1511.8084,0,1748,739.8974,-1
1054,1511.8084,-1.36115,1749,739.02835,-1
1054.995372,1510.45355,0,1750,738.16,-1
1055,1510.45355,-1.36045,1751,737.29235,-1
1055.995369,1509.0994,0,1752,736.4254,-1
1056,1509.0994,-1.35975,1753,735.55915,-1
1056.995367,1507.74595,0,1754,734.6936,-1
1057,1507.74595,-1.35905,1755,733.82875,-1
1057.995364,1506.3932,0,1756,732.9646,-1
1058,1506.3932,-1.35835,1757,732.10115,-1
1058.995362,1505.04115,0,1758,731.2384,-1
1059,1505.04115,-1.35765,1759,730.37635,-1
1059.99536,1503.6898,0,1760,729.515,-1
1060,1503.6898,-1.35695,1761,728.65435,-1
1060.995357,1502.33915,0,1762,727.7944,-1
1061,1502.33915,-1.35625,1763,726.93515,-1
1061.995355,1500.9892,0,1764,726.0766,-1
1062,1500.9892,-1.35555,1765,725.21875,-1
1062.995352,1499.63995,0,1766,724.3616,-1
1063,1499.63995,-1.35485,1767,723.50515,-1
1063.99535,1498.2914,0,1768,722.6494,-1
1064,1498.2914,-1.35415,1769,721.79435,-1
1064.995348,1496.94355,0,1770,720.94,-1
1065,1496.94355,-1.35345,1771,720.08635,-1
1065.995345,1495.5964,0,1772,719.2334,-1
1066,1495.5964,-1.35275,1773,718.38115,-1
1066.995343,1494.24995,0,1774,717.5296,-1
1067,1494.24995,-1.35205,1775,716.67875,-1
1067.99534,1492.9042,0,1776,715.8286,-1
1068,1492.9042,-1.35135,1777,714.97915,-1
1068.995338,1491.55915,0,1778,714.1304,-1
1069,1491.55915,-1.35065,1779,713.28235,-1
1069.995336,1490.2148,0,1780,712.435,-1
1070,1490.2148,-1.34995,1781,711.58835,-1
1070.995333,1488.87115,0,1782,710.7424,-1
1071,1488.87115,-1.34925,1783,709.89715,-1
1071.995331,1487.5282,0,1784,709.0526,-1
1072,1487.5282,-1.34855,1785,708.20875,-1
1072.995328,1486.18595,0,1786,707.3656,-1
1073,1486.18595,-1.34785,1787,706.52315,-1
1073.995326,1484.8444,0,1788,705.6814,-1
1074,1484.8444,-1.34715,1789,704.84035,-1
1074.995323,1483.50355,0,1790,704,-1
1075,1483.50355,-1.34645,1791,703.16035,-1
1075.995321,1482.1634,0,1792,702.3214,-1
1076,1482.1634,-1.34575,1793,701.48315,-1
1076.995319,1480.82395,0,1794,700.6456,-1
1077,1480.82395,-1.34505,1795,699.80875,-1
1077.995316,1479.4852,0,1796,698.9726,-1
1078,1479.4852,-1.34435,1797,698.13715,-1
1078.995314,1478.14715,0,1798,697.3024,-1
1079,1478.14715,-1.34365,1799,696.46835,-1
1079.995311,1476.8098,0,1800,695.635,-1
1080,1476.8098,-1.34295,1801,694.80235,-1
1080.995309,1475.47315,0,1802,693.9704,-1
1081,1475.47315,-1.34225,1803,693.13915,-1
1081.995306,1474.1372,0,1804,692.3086,-1
1082,1474.1372,-1.34155,1805,691.47875,-1
1082.995304,1472.80195,0,1806,690.6496,-1
1083,1472.80195,-1.34085,1807,689.82115,-1
1083.995301,1471.4674,0,1808,688.9934,-1
1084,1471.4674,-1.34015,1809,688.16635,-1
1084.995299,1470.13355,0,1810,687.34,-1
1085,1470.13355,-1.33945,1811,686.51435,-1
1085.995297,1468.8004,0,1812,685.6894,-1
1086,1468.8004,-1.33875,1813,684.86515,-1
1086.995294,1467.46795,0,1814,684.0416,-1
1087,1467.46795,-1.33805,1815,683.21875,-1
1087.995292,1466.1362,0,1816,682.3966,-1
1088,1466.1362,-1.33735,1817,681.57515,-1
1088.995289,1464.80515,0,1818,680.7544,-1
1089,1464.80515,-1.33665,1819,679.93435,-1
1089.995287,1463.4748,0,1820,679.115,-1
1090,1463.4748,-1.33595,1821,678.29635,-1
1090.995284,1462.14515,0,1822,677.4784,-1
1091,1462.14515,-1.33525,1823,676.66115,-1
1091.995282,1460.8162,0,1824,675.8446,-1
1092,1460.8162,-1.33455,1825,675.02875,-1
1092.995279,1459.48795,0,1826,674.2136,-1
1093,1459.48795,-1.33385,1827,673.39915,-1
1093.995277,1458.1604,0,1828,672.5854,-1
1094,1458.1604,-1.33315,1829,671.77235,-1
1094.995274,1456.83355,0,1830,670.96,-1
1095,1456.83355,-1.33245,1831,670.14835,-1
1095.995272,1455.5074,0,1832,669.3374,-1
1096,1455.5074,-1.33175,1833,668.52715,-1
1096.995269,1454.18195,0,1834,667.7176,-1
1097,1454.18195,-1.33105,1835,666.90875,-1
1097.995267,1452.8572,0,1836,666.1006,-1
1098,1452.8572,-1.33035,1837,665.29315,-1
1098.995264,1451.53315,0,1838,664.4864,-1
1099,1451.53315,-1.32965,1839,663.68035,-1
1099.995262,1450.2098,0,1840,662.875,-1
1100,1450.2098,-1.32895,1841,662.07035,-1
1100.995259,1448.88715,0,1842,661.2664,-1
1101,1448.88715,-1.32825,1843,660.46315,-1
1101.995257,1447.5652,0,1844,659.6606,-1
1102,1447.5652,-1.32755,1845,658.85875,-1
1102.995254,1446.24395,0,1846,658.0576,-1
1103,1446.24395,-1.32685,1847,657.25715,-1
1103.995252,1444.9234,0,1848,656.4574,-1
1104,1444.9234,-1.32615,1849,655.65835,-1
1104.995249,1443.60355,0,1850,654.86,-1
1105,1443.60355,-1.32545,1851,654.06235,-1
1105.995247,1442.2844,0,1852,653.2654,-1
1106,1442.2844,-1.32475,1853,652.46915,-1
1106.995244,1440.96595,0,1854,651.6736,-1
1107,1440.96595,-1.32405,1855,650.87875,-1
1107.995242,1439.6482,0,1856,650.0846,-1
1108,1439.6482,-1.32335,1857,649.29115,-1
1108.995239,1438.33115,0,1858,648.4984,-1
1109,1438.33115,-1.32265,1859,647.70635,-1
1109.995237,1437.0148,0,1860,646.915,-1
1110,1437.0148,-1.32195,1861,646.12435,-1
1110.995234,1435.69915,0,1862,645.3344,-1
1111,1435.69915,-1.32125,1863,644.54515,-1
1111.995232,1434.3842,0,1864,643.7566,-1
1112,1434.3842,-1.32055,1865,642.96875,-1
1112.995229,1433.06995,0,1866,642.1816,-1
1113,1433.06995,-1.31985,1867,641.39515,-1
1113.995227,1431.7564,0,1868,640.6094,-1
1114,1431.7564,-1.31915,1869,639.82435,-1
1114.995224,1430.44355,0,1870,639.04,-1
1115,1430.44355,-1.31845,1871,638.25635,-1
1115.995222,1429.1314,0,1872,637.4734,-1
1116,1429.1314,-1.31775,1873,636.69115,-1
1116.995219,1427.81995,0,1874,635.9096,-1
1117,1427.81995,-1.31705,1875,635.12875,-1
1117.995217,1426.5092,0,1876,634.3486,-1
1118,1426.5092,-1.31635,1877,633.56915,-1
1118.995214,1425.19915,0,1878,632.7904,-1
1119,1425.19915,-1.31565,1879,632.01235,-1
1119.995211,1423.8898,0,1880,631.235,-1
1120,1423.8898,-1.31495,1881,630.45835,-1
1120.995209,1422.58115,0,1882,629.6824,-1
1121,1422.58115,-1.31425,1883,628.90715,-1
1121.995206,1421.2732,0,1884,628.1326,-1
1122,1421.2732,-1.31355,1885,627.35875,-1
1122.995204,1419.96595,0,1886,626.5856,-1
1123,1419.96595,-1.31285,1887,625.81315,-1
1123.995201,1418.6594,0,1888,625.0414,-1
1124,1418.6594,-1.31215,1889,624.27035,-1
1124.995199,1417.35355,0,1890,623.5,-1
1125,1417.35355,-1.31145,1891,622.73035,-1
1125.995196,1416.0484,0,1892,621.9614,-1
1126,1416.0484,-1.31075,1893,621.19315,-1
1126.995194,1414.74395,0,1894,620.4256,-1
1127,1414.74395,-1.31005,1895,619.65875,-1
1127.995191,1413.4402,0,1896,618.8926,-1
1128,1413.4402,-1.30935,1897,618.12715,-1
1128.995188,1412.13715,0,1898,617.3624,-1
1129,1412.13715,-1.30865,1899,616.59835,-1
1129.995186,1410.8348,0,1900,615.835,-1
1130,1410.8348,-1.30795,1901,615.07235,-1
1130.995183,1409.53315,0,1902,614.3104,-1
1131,1409.53315,-1.30725,1903,613.54915,-1
1131.995181,1408.2322,0,1904,612.7886,-1
1132,1408.2322,-1.30655,1905,612.02875,-1
1132.995178,1406.93195,0,1906,611.2696,-1
1133,1406.93195,-1.30585,1907,610.51115,-1
1133.995176,1405.6324,0,1908,609.7534,-1
1134,1405.6324,-1.30515,1909,608.99635,-1
1134.995173,1404.33355,0,1910,608.24,-1
1135,1404.33355,-1.30445,1911,607.48435,-1
1135.99517,1403.0354,0,1912,606.7294,-1
1136,1403.0354,-1.30375,1913,605.97515,-1
1136.995168,1401.73795,0,1914,605.2216,-1
1137,1401.73795,-1.30305,1915,604.46875,-1
1137.995165,1400.4412,0,1916,603.7166,-1
1138,1400.4412,-1.30235,1917,602.96515,-1
1138.995163,1399.14515,0,1918,602.2144,-1
1139,1399.14515,-1.30165,1919,601.46435,-1
1139.99516,1397.8498,0,1920,600.715,-1
1140,1397.8498,-1.30095,1921,599.96635,-1
1140.995157,1396.55515,0,1922,599.2184,-1
1141,1396.55515,-1.30025,1923,598.47115,-1
1141.995155,1395.2612,0,1924,597.7246,-1
1142,1395.2612,-1.29955,1925,596.97875,-1
1142.995152,1393.96795,0,1926,596.2336,-1
1143,1393.96795,-1.29885,1927,595.48915,-1
1143.99515,1392.6754,0,1928,594.7454,-1
1144,1392.6754,-1.29815,1929,594.00235,-1
1144.995147,1391.38355,0,1930,593.26,-1
1145,1391.38355,-1.29745,1931,592.51835,-1
1145.995144,1390.0924,0,1932,591.7774,-1
1146,1390.0924,-1.29675,1933,591.03715,-1
1146.995142,1388.80195,0,1934,590.2976,-1
1147,1388.80195,-1.29605,1935,589.55875,-1
1147.995139,1387.5122,0,1936,588.8206,-1
1148,1387.5122,-1.29535,1937,588.08315,-1
1148.995136,1386.22315,0,1938,587.3464,-1
1149,1386.22315,-1.29465,1939,586.61035,-1
1149.995134,1384.9348,0,1940,585.875,-1
1150,1384.9348,-1.29395,1941,585.14035,-1
1150.995131,1383.64715,0,1942,584.4064,-1
1151,1383.64715,-1.29325,1943,583.67315,-1
1151.995129,1382.3602,0,1944,582.9406,-1
1152,1382.3602,-1.29255,1945,582.20875,-1
1152.995126,1381.07395,0,1946,581.4776,-1
1153,1381.07395,-1.29185,1947,580.74715,-1
1153.995123,1379.7884,0,1948,580.0174,-1
1154,1379.7884,-1.29115,1949,579.28835,-1
1154.995121,1378.50355,0,1950,578.56,-1
1155,1378.50355,-1.29045,1951,577.83235,-1
1155.995118,1377.2194,0,1952,577.1054,-1
1156,1377.2194,-1.28975,1953,576.37915,-1
1156.995115,1375.93595,0,1954,575.6536,-1
1157,1375.93595,-1.28905,1955,574.92875,-1
1157.995113,1374.6532,0,1956,574.2046,-1
1158,1374.6532,-1.28835,1957,573.48115,-1
1158.99511,1373.37115,0,1958,572.7584,-1
1159,1373.37115,-1.28765,1959,572.03635,-1
1159.995107,1372.0898,0,1960,571.315,-1
1160,1372.0898,-1.28695,1961,570.59435,-1
1160.995105,1370.80915,0,1962,569.8744,-1
1161,1370.80915,-1.28625,1963,569.15515,-1
1161.995102,1369.5292,0,1964,568.4366,-1
1162,1369.5292,-1.28555,1965,567.71875,-1
1162.995099,1368.24995,0,1966,567.0016,-1
1163,1368.24995,-1.28485,1967,566.28515,-1
1163.995097,1366.9714,0,1968,565.5694,-1
1164,1366.9714,-1.28415,1969,564.85435,-1
1164.995094,1365.69355,0,1970,564.14,-1
1165,1365.69355,-1.28345,1971,563.42635,-1
1165.995091,1364.4164,0,1972,562.7134,-1
1166,1364.4164,-1.28275,1973,562.00115,-1
1166.995089,1363.13995,0,1974,561.2896,-1
1167,1363.13995,-1.28205,1975,560.57875,-1
1167.995086,1361.8642,0,1976,559.8686,-1
1168,1361.8642,-1.28135,1977,559.15915,-1
1168.995083,1360.58915,0,1978,558.4504,-1
1169,1360.58915,-1.28065,1979,557.74235,-1
1169.995081,1359.3148,0,1980,557.035,-1
1170,1359.3148,-1.27995,1981,556.32835,-1
1170.995078,1358.04115,0,1982,555.6224,-1
1171,1358.04115,-1.27925,1983,554.91715,-1
1171.995075,1356.7682,0,1984,554.2126,-1
1172,1356.7682,-1.27855,1985,553.50875,-1
1172.995073,1355.49595,0,1986,552.8056,-1
1173,1355.49595,-1.27785,1987,552.10315,-1
1173.99507,1354.2244,0,1988,551.4014,-1
1174,1354.2244,-1.27715,1989,550.70035,-1
1174.995067,1352.95355,0,1990,550,-1
1175,1352.95355,-1.27645,1991,549.30035,-1
1175.995064,1351.6834,0,1992,548.6014,-1
1176,1351.6834,-1.27575,1993,547.90315,-1
1176.995062,1350.41395,0,1994,547.2056,-1
1177,1350.41395,-1.27505,1995,546.50875,-1
1177.995059,1349.1452,0,1996,545.8126,-1
1178,1349.1452,-1.27435,1997,545.11715,-1
1178.995056,1347.87715,0,1998,544.4224,-1
1179,1347.87715,-1.27365,1999,543.72835,-1
1179.995054,1346.6098,0,2000,543.035,-1
1180,1346.6098,-1.27295,2001,542.34235,-1
1180.995051,1345.34315,0,2002,541.6504,-1
1181,1345.34315,-1.27225,2003,540.95915,-1
1181.995048,1344.0772,0,2004,540.2686,-1
1182,1344.0772,-1.27155,2005,539.57875,-1
1182.995045,1342.81195,0,2006,538.8896,-1
1183,1342.81195,-1.27085,2007,538.20115,-1
1183.995043,1341.5474,0,2008,537.5134,-1
1184,1341.5474,-1.27015,2009,536.82635,-1
1184.99504,1340.28355,0,2010,536.14,-1
1185,1340.28355,-1.26945,2011,535.45435,-1
1185.995037,1339.0204,0,2012,534.7694,-1
1186,1339.0204,-1.26875,2013,534.08515,-1
1186.995034,1337.75795,0,2014,533.4016,-1
1187,1337.75795,-1.26805,2015,532.71875,-1
1187.995032,1336.4962,0,2016,532.0366,-1
1188,1336.4962,-1.26735,2017,531.35515,-1
1188.995029,1335.23515,0,2018,530.6744,-1
1189,1335.23515,-1.26665,2019,529.99435,-1
1189.995026,1333.9748,0,2020,529.315,-1
1190,1333.9748,-1.26595,2021,528.63635,-1
1190.995024,1332.71515,0,2022,527.9584,-1
1191,1332.71515,-1.26525,2023,527.28115,-1
1191.995021,1331.4562,0,2024,526.6046,-1
1192,1331.4562,-1.26455,2025,525.92875,-1
1192.995018,1330.19795,0,2026,525.2536,-1
1193,1330.19795,-1.26385,2027,524.57915,-1
1193.995015,1328.9404,0,2028,523.9054,-1
1194,1328.9404,-1.26315,2029,523.23235,-1
1194.995012,1327.68355,0,2030,522.56,-1
1195,1327.68355,-1.26245,2031,521.88835,-1
1195.99501,1326.4274,0,2032,521.2174,-1
1196,1326.4274,-1.26175,2033,520.54715,-1
1196.995007,1325.17195,0,2034,519.8776,-1
1197,1325.17195,-1.26105,2035,519.20875,-1
1197.995004,1323.9172,0,2036,518.5406,-1
1198,1323.9172,-1.26035,2037,517.87315,-1
1198.995001,1322.66315,0,2038,517.2064,-1
1199,1322.66315,-1.25965,2039,516.54035,-1
1199.994999,1321.4098,0,2040,515.875,-1
1200,1321.4098,-1.25895,2041,515.21035,-1
1200.994996,1320.15715,0,2042,514.5464,-1
1201,1320.15715,-1.25825,2043,513.88315,-1
1201.994993,1318.9052,0,2044,513.2206,-1
1202,1318.9052,-1.25755,2045,512.55875,-1
1202.99499,1317.65395,0,2046,511.8976,-1
1203,1317.65395,-1.25685,2047,511.23715,-1
1203.994987,1316.4034,0,2048,510.5774,-1
1204,1316.4034,-1.25615,2049,509.91835,-1
1204.994985,1315.15355,0,2050,509.26,-1
1205,1315.15355,-1.25545,2051,508.60235,-1
1205.994982,1313.9044,0,2052,507.9454,-1
1206,1313.9044,-1.25475,2053,507.28915,-1
1206.994979,1312.65595,0,2054,506.6336,-1
1207,1312.65595,-1.25405,2055,505.97875,-1
1207.994976,1311.4082,0,2056,505.3246,-1
1208,1311.4082,-1.25335,2057,504.67115,-1
1208.994973,1310.16115,0,2058,504.0184,-1
1209,1310.16115,-1.25265,2059,503.36635,-1
1209.994971,1308.9148,0,2060,502.715,-1
1210,1308.9148,-1.25195,2061,502.06435,-1
1210.994968,1307.66915,0,2062,501.4144,-1
1211,1307.66915,-1.25125,2063,500.76515,-1
1211.994965,1306.4242,0,2064,500.1166,-1
1212,1306.4242,-1.25055,2065,499.46875,-1
1212.994962,1305.17995,0,2066,498.8216,-1
1213,1305.17995,-1.24985,2067,498.17515,-1
1213.994959,1303.9364,0,2068,497.5294,-1
1214,1303.9364,-1.24915,2069,496.88435,-1
1214.994957,1302.69355,0,2070,496.24,-1
1215,1302.69355,-1.24845,2071,495.59635,-1
1215.994954,1301.4514,0,2072,494.9534,-1
1216,1301.4514,-1.24775,2073,494.31115,-1
1216.994951,1300.20995,0,2074,493.6696,-1
1217,1300.20995,-1.24705,2075,493.02875,-1
1217.994948,1298.9692,0,2076,492.3886,-1
1218,1298.9692,-1.24635,2077,491.74915,-1
1218.994945,1297.72915,0,2078,491.1104,-1
1219,1297.72915,-1.24565,2079,490.47235,-1
1219.994942,1296.4898,0,2080,489.835,-1
1220,1296.4898,-1.24495,2081,489.19835,-1
1220.99494,1295.25115,0,2082,488.5624,-1
1221,1295.25115,-1.24425,2083,487.92715,-1
1221.994937,1294.0132,0,2084,487.2926,-1
1222,1294.0132,-1.24355,2085,486.65875,-1
1222.994934,1292.77595,0,2086,486.0256,-1
1223,1292.77595,-1.24285,2087,485.39315,-1
1223.994931,1291.5394,0,2088,484.7614,-1
1224,1291.5394,-1.24215,2089,484.13035,-1
1224.994928,1290.30355,0,2090,483.5,-1
1225,1290.30355,-1.24145,2091,482.87035,-1
1225.994925,1289.0684,0,2092,482.2414,-1
1226,1289.0684,-1.24075,2093,481.61315,-1
1226.994922,1287.83395,0,2094,480.9856,-1
1227,1287.83395,-1.24005,2095,480.35875,-1
1227.99492,1286.6002,0,2096,479.7326,-1
1228,1286.6002,-1.23935,2097,479.10715,-1
1228.994917,1285.36715,0,2098,478.4824,-1
1229,1285.36715,-1.23865,2099,477.85835,-1
1229.994914,1284.1348,0,2100,477.235,-1
1230,1284.1348,-1.23795,2101,476.61235,-1
1230.994911,1282.90315,0,2102,475.9904,-1
1231,1282.90315,-1.23725,2103,475.36915,-1
1231.994908,1281.6722,0,2104,474.7486,-1
1232,1281.6722,-1.23655,2105,474.12875,-1
1232.994905,1280.44195,0,2106,473.5096,-1
1233,1280.44195,-1.23585,2107,472.89115,-1
1233.994902,1279.2124,0,2108,472.2734,-1
1234,1279.2124,-1.23515,2109,471.65635,-1
1234.994899,1277.98355,0,2110,471.04,-1
1235,1277.98355,-1.23445,2111,470.42435,-1
1235.994897,1276.7554,0,2112,469.8094,-1
1236,1276.7554,-1.23375,2113,469.19515,-1
1236.994894,1275.52795,0,2114,468.5816,-1
1237,1275.52795,-1.23305,2115,467.96875,-1
1237.994891,1274.3012,0,2116,467.3566,-1
1238,1274.3012,-1.23235,2117,466.74515,-1
1238.994888,1273.07515,0,2118,466.1344,-1
1239,1273.07515,-1.23165,2119,465.52435,-1
1239.994885,1271.8498,0,2120,464.915,-1
1240,1271.8498,-1.23095,2121,464.30635,-1
1240.994882,1270.62515,0,2122,463.6984,-1
1241,1270.62515,-1.23025,2123,463.09115,-1
1241.994879,1269.4012,0,2124,462.4846,-1
1242,1269.4012,-1.22955,2125,461.87875,-1
1242.994876,1268.17795,0,2126,461.2736,-1
1243,1268.17795,-1.22885,2127,460.66915,-1
